"","If true, experimental z-level maps will be enabled.  Turn this off if you experience excessive slowdown.","","TrueにするとマップにZ軸を適用します。読み込み速度が過度に遅くなる場合は無効化してください。"
"","If true, static NPCs will spawn at pre-defined locations.  Requires world reset.","","Trueにすると特定の場所に固定NPCが生成されます。反映するには世界の初期化が必要です。"
"","If true, the game will randomly spawn NPCs during gameplay.","","TrueにするとランダムにNPCを生成します。"
"","If you are bleeding the status bar of the wounded part turns red.  Affected limb takes damage as long as it bleeding.  Simpliest way to stop bleeding is using a bandage, and there are more medical items dedicated to stopping hemorrage.","","出血したときは、該当部位のHPバーが赤色になります。出血が続く限りその部位はダメージを受け続けます。最も簡単な止血方法は包帯の使用ですが、止血が可能な医療品は他にもたくさんあります。"
"","If you are willing to part with a summoner's tome, so be it.  The summoning glyphs themselves are better handled by someone more experienced like Sofia, but I will repay you for a copy of To Master The Unknown.","","もし言う事を聞いてくれるなら、召喚士が持ち歩いている本を手放してくれ。召喚に使う彫像はソフィアのような経験豊富な者に任せるとして、ここで「未知を統べる」という本を渡してくれたら、礼を出そう。"
"","If you can bring me faulty CBMs we can recycle them into new ones.","","もし壊れた生体部品を持っているなら、新品のCBMにリサイクルさせてほしい。"
"","If you can deliver effective fire with something high-caliber, or even explosive, you should have good odds of taking one out in a single shot.  Be prepared for the chance they might limp away from it though, these things are tougher than the look.","","大口径の銃や爆発して火を発生させる弾薬なら、生体兵器を1発で撃破できる可能性もある。だが、狙いが外れる可能性にも備えておこう。実戦で理論通りに成功させるのは難しいものだ。"
"","If you can read this, this is probably a bug.","","この文章が見えている場合はバグが発生しています。"
"","If you can talk them into accepting a lower rate for the initial payment, you can keep what's left over.  Not many people see value in gold now, but it has some uses all the same.  The repair blanks we use are stamped with a known weight and purity, which is better than any random scrap.","","もし更に低いレートで取引するよう交渉できたら、取引に使わなかった分は君にあげよう。この状況では金に価値を見出す人は少ないが、まったく使い道がない訳じゃない。修理用に使っている物だから一定の重量と純度が保証されていて、その点についてはその辺のどんなガラクタよりも役に立つ。"
"","If you get the chance, could you help spread the word that another place is looking for people to work for them?","","もし良ければ、働き手を探している場所があるという話を他の人にも広めてもらえないか？"
"","If you have access to any sort of protection against electricity, use it.  Most of them have electric discharge weaponry implanted in them, and those that don't have been known to mutilate their power generation augmentations to improvise.","","電撃を防ぐ防具を持っているなら、それを使うといい。大抵の生体兵器は放電武装を埋め込んでいるが、その武装が内蔵電力を大幅に消費することはあまり知られていない。"
"","If you have the cash, sure.  I've accepted that group's offers mostly since they've been reliable customers.  I've been honoring their deals pretty close to what they figure it at, so 175 Merch should cover it.","","もし現金を持っているなら、それで支払っても構わない。信頼できる顧客からの申し出には応じるようにしているからな。頼まれた大抵のものは用意できるようにこちらも気を配っているんだ。175マーチは払ってもらおうか。"
"","If you haven't already checked with the merchant up front, I know some of the regular visitors here might know who to talk to.  There's some military guy, a local scavenger, few others here and there.  Other than that, dunno.","","まだ話していないんだったら、エントランスにいる商人はきっと大勢の常連客と話す機会があるだろう。常連と言っても軍人や地元のスカベンジャー以外にほぼいないけどね。他に心当たりは無いな。"
"","If you haven't already checked with the merchant up front, I know some of the regular visitors here might know who to talk to.  There's some military guy, a local scavenger, few others here and there.  The broker over in that room over there also gets a fair bit of unfamiliar visitors.","","まだ話していないんだったら、エントランスにいる商人はきっと大勢の常連客と話す機会があるだろう。常連と言っても軍人や地元のスカベンジャー以外にほぼいないけどね。あっちの部屋にいる仲買人も結構顔が広いだろうな。"
"","If you insist, we'll see.  Explain again what you're asking of me.","","そこまで言うなら、納得しよう。あなたが頼もうとしていることを、もう一度説明してくれ。"
"","If you insist.  Tell me what you have to offer, and we'll see where to go from there.","","そこまで言うなら、あなたの申し出を受けよう。そして、これからどうすべきかを共に考えよう。"
"","If you insist.  There is more to discuss, however.","","それはあなたの主張だろう。もっと話し合う必要がありそうだ。"
"","If you insist.  What am I to do?","","そこまで言うなら協力しよう。私は何をすればいい？"
"","If you insist...","","そこまで言うなら..."
"","If you mean the commune they're started up, I appreciate the suggestion.  But I don't think I would be cut out for another long trip, with all those things out there.  Plus, there are people who need me already, and I wouldn't be able to live with myself if they got hurt or killed trying to move with me.","","君が立ち上げた拠点のことか。その提案はありがたいが、外へ出なければいけないし、私は長旅に耐えられそうにない。それに、私を必要としてくれている人がここにいるんだ。一緒に移住しようとして、もし怪我をさせたり死んでしまったりしたら、生きていける気がしないよ。"
"","If you need to protect yourself from acid, clothing made of cloth < leather < kevlar < plastic.  So while leather and kevlar will protect you from active enemies, a hazmat suit and rubber boots will make you nigh-immune to acid damage.  Items made of glass, ceramics, diamond or precious metals will be totally immune to acid.","","服の素材は布<皮革<ケブラー<プラスチックの順に耐酸性があります。酸から身を守りたいときは参考にしましょう。革とケブラー製の服は敵の攻撃を防ぎ、化学防護服とゴム長靴は優れた耐酸性を持っています。ガラス、セラミック、ダイヤモンドやその他の貴金属製のアイテムは、酸で全くダメージを受けません。"
"","If you say so.","","そこまで言うなら仕方ない。"
"","If you say so.  Guess I'm ready.","","そこまで言うなら仕方ない。準備はできたよ。"
"","If you see this, it's a bug!","","これが見えている場合、バグが発生しています！"
"","If you turn me over to your master, what promise do you have that they'll share what they learn with you?","","そちらの主人の下に連行されるのは構わないが、そいつが私から得た知恵をあなたにも授けてくれるという確かな保証はあるのか？"
"","If you want talk to me about something like artifacts, make sure to bring them all at once to ease my time.","","魔道具の取引について話したいのなら、面倒だから複数まとめて持ってきてもらいたいね。"
"","If you wish to be set on the path to enlightenment, first you must learn to listen and hear the song.  Go out, butcher a creature and feel the power between your fingertips.  Then bring me the bones and I shall carve them for you.","","悟りへの道を歩むなら、まず歌に耳を傾け学びなさい。旅立ち、生き物を解体し、指先で力を感じ取りなさい。そして骨を持って来なさい。彫刻を作ってあげよう。"
"","If you wish to be set on the path to enlightenment, first you must learn to listen and hear the song. Go out, butcher a creature and feel the power between your fingertips. Then bring me the bones and I shall carve them for you. ","","悟りへの道を歩むなら、まず歌に耳を傾け学びなさい。旅立ち、生き物を解体し、指先で力を感じ取りなさい。そして骨を持って来なさい。彫刻を作ってあげよう。"
"","If you're foolish enough to start a fight in OUR sanctum, I will be happy to send you to whatever Hell awaits you.","","聖域で戦いを始めるほどの愚か者なのだとしたら、手招きして待ってる地獄にあんたを叩き込む機会ができてうれしく思うね。"
"","If you're here to fuck us up, I'd really need to slay you immediately!","","何かやらかしに来たというのなら、さっさと殺しておくべきだな！"
"","If you're on to fast profits, I suggest retrieving artifacts and run away from any risks you encounter.","","素早く利益を得たいなら、さっさと魔道具を回収して、脅威に遭遇しても逃げることだ。"
"","If you're really one of the super soldiers, then you should know hiding your badge won't prevent Apophis from figuring you out.  That thing was designed to hunt Bio-Weapons and Super Soldiers alike.","","君が本当に超人兵士なら、バッジを隠しておけばアポフィスに目を付けられないってことも知っているだろう。奴は生体兵器と超人兵士を狩るために造られた怪物だからね。"
"","If you're willing to help us, ask the other guard by the entrance. He might need your assistance in dealing with labor and stuff.","","入口付近の警備員に聞けば、喜んで仕事をよこすだろう。労働や問題解決を手伝ってやってくれ。"
"","If your kidneys don't work, this is a large and inconvenient machine that can do the job instead!  It's super useful in the apocalypse, especially with how it requires power, tons of supplies, and a trained operator.","","機能しなくなった人間の腎機能を代替する巨大で不便な機械です！電力と大量の物資、そして訓練された操作者さえ用意できていれば、この大変動の世界で非常に役立ったかもしれません。"
"","Ignite","","イグナイト"
"","Ignites the foe with ardent profane blaze, dealing <color_red>fire damage</color> and <color_yellow>curses</color> them.

This is a <color_gray>tier 1</color> spell.","","敵を燃え盛る不浄の炎で攻撃し、<color_red>火炎ダメージ</color>と<color_yellow>呪い</color> を与えます。

この呪文は<color_light_gray>ティア1</color>に属します。"
"","Illusion Cloak","","幻影の外套"
"","Illusory Counter","","幻惑カウンター"
"","Imitates hit-and-run. Lasts for until their spell ceases from cooling down.","","攻撃後逃走を模倣した動作です。呪文のクールタイムが終了するまで継続されます。"
"","Immediate Close Fire Support from T.K Izu","","火力支援を要請する"
"","Immortal Loincloth","","不死の褌"
"","Immunity to food poisoning and parasites, increased hunger gain.  Does not purge pre-existing conditions.","","食中毒や寄生虫に対する免疫がつきましたが、空腹感が増しました。既に発症している状態異常は治療できません。"
"","Immunity to food poisoning, parasites, and fungus.  Increased hunger and thirst gain.","","食中毒や寄生虫、真菌に対する免疫がつきましたが、空腹と口渇が増加しました。"
"","Impact Site","","衝突跡"
"","Impending Doom","","インペンディング・ドゥーム"
"","Impending Doom Combo","","インペンディング・ドゥームコンボ(副次効果)"
"","Imperial Bolt Pistol","","ハンドガン(ｲﾝﾍﾟﾘｱﾙﾎﾞﾙﾄﾋﾟｽﾄﾙ)"
"","Imperial Guard Jumpsuit","","インペリアルジャンプスーツ"
"","Imperial Lasgun","Imperial Lasguns","ライフル(ｲﾝﾍﾟﾘｱﾙﾗｽｶﾞﾝ)"
"","Imperial flack armor","","フラックアーマー"
"","Imperial flack helmet","","フラックヘルメット"
"","Impersonates one of ancient hemomancers - Orus, the zealous manipulator - who possesses the ability to rise the impure beings from the blood of their victim.
* While actively 'having' this form, gains a negative flat bonus to stat (SPD -15), but increases your maximum health by 50.

This is a <color_pink>tier 7</color> spell.","","犠牲者の血液から邪悪な存在を作り出す能力をもつ古代のヘモマンサー、「熱狂の操り人オルス」に扮します。
* この呪文の発動中は能力値が低下(速度-15)しますが、最大HPが50増加します。
この呪文は<color_pink>ティア7</color>に属します"
"","Implanted in the palms of your hands lie a compact flamethrower system that uses bionic power and oxygen in the air as ignition, use as any other gun.","","空気中の酸素と生体工学の力を使って発火する火炎放射器を両掌に移植しています。他の銃器類と同じ操作で発射できます。"
"","Implements vampire NPCs, new items and locations into your world.","","吸血鬼のNPCと関連するアイテムや施設を追加します。"
"","Implosion","","インプロシオン"
"","Implosion Combo","","インプロシオンコンボ(副次効果)"
"","Implosion Pull","","インプロシオン爆風(副次効果)"
"","Impoverished","","不毛"
"","Improved bloodpack with additional pocket arrangements around it for even larger storage occupation. Encumbrance and weight has increased, tho.","","より多くの荷物を入れるために新たなポケットを取り付けた、改良型のブラッドパックです。動作制限と重量は増加してしまいました。"
"","Improvised armor plate.  Will partially protect other components on the same frame from damage.","","同じフレームに設置された他の車両部品の損傷を抑える、即席の装甲板です。"
"","In every step it takes, befalls seducing spores from its coveted flowers. This almighty stray of nature, has succesfully ascended into a frightful vine beast.","","放浪ゾンビの生長は更に続き、花から誘引物質を放出するようになりました。自然の申し子は様々な能力を身に着け、恐ろしい蔓の怪物へと変貌しました。"
"","In fact most of this dialogue is a bug if you run into it, as this mission is started purely through dialogue.","","実を言うと、この依頼は純粋な会話を介して開始されるため、ここに表示されている会話文のほとんどはバグが発生した場合のものです。"
"","In its age, leaves, vines, everything, has grown larger and tougher. A stray, ascendant of nature, has cultivated some beautiful, yet strange blooming flowers.","","葉や蔓など、あらゆる部位がより大きく、より強靭に生長しました。自然に還った放浪ゾンビは、美しくも奇妙な花を咲かせています。"
"","In its fearsome appearance, this vile abomination skitters on its 4 pair of limbs, as its nimble motion has gone beyond limitations.","","四肢を使って限界を超えた素早さで動く、恐ろしい外見の怪物です。"
"","In its original state, it could manipulate and control the instabilities that now linger in this realm, not just seal them.  There were many rituals this could be used, but even if this was an option, they require years of training to practice safely.  We shall have to make do with what remains of the purpose it can serve.","","元の状態であれば、裂け目の封印だけでなく、操作や制御すら可能だった。この剣を使った様々な儀式もかつて存在していたが、安全に使いこなすには何年もの訓練が必要だ。今の状態でできることをするしかないだろうな。"
"","In order to assume control of the vehicle, get to a location with working ""vehicle controls"" and a ""seat"", then press <press_control_vehicle>.  Once you are in control, <press_UP> accelerates, <press_DOWN> slows or reverses, & <press_LEFT> & <press_RIGHT> turn left or right.  Diagonals adjust course and speed.  You default to cruise control, so the gas/brake adjust the speed which the vehicle will attempt to maintain.","","車両を操作するには、まず「車両制御装置」と「座席」が設置されているタイルで<press_control_vehicle>を押します。運転ができる状態になったら<press_UP>で加速し、<press_DOWN>で減速もしくは後退、<press_LEFT>と<press_RIGHT>でハンドルを左右に切ります。標準設定では速度自動制御が作動しているので、速度が一定に保たれるようになっています。"
"","In quick response, I slam her <swear> head against the ground and explodes into a mass of gore!
Well, fortunately her bite isn't that deep, but I swear I'll <swear> break their skulls before I get too close to them again!","","<swear>、私はすぐさま彼女の頭を地面に叩きつけ、粉々に砕いてやった！
幸い噛み傷はそれほど深くなかったが、今後同じものを見たら、<swear>、まず頭蓋骨を砕いてから近寄ることにするよ！"
"","In the background you can see a %s","","背後に%sが見えます。"
"","In the view nearby items menu (press <press_listitems> to open) you can filter or prioritize items.  You can enter item names, or various advanced filter strings: {<token>:<search param>}","","周辺アイテムの表示メニュー(<press_listitems>を押して開く)では、アイテムのフィルターや優先順位機能を利用できます。以下の記述方式で、アイテム名の他にも様々な項目をフィルターとして入力できます:{<token>:<search param>}"
"","In the wake of the Cataclysm sweets and snacks are coming to life.  You could be one of them and walk through the Cataclysm as a human shaped piece of sugar with your pet necco wafer, or you could just hunt them for some sweet treats.","","大変動の結果、お菓子に命が宿りました。人間の形をした砂糖の塊としてペットのラムネ菓子と一緒に大変動の世界を冒険することも、甘いご褒美を狩りに出掛けることもできます。"
"","In time, you will see the betrayal these things inflict.  Remember that I gave you fair warning.","","いつの日か、きっとこいつらに裏切られるだろう。ちゃんと警告はしたからな。"
"","In truth, I am in self-imposed exile.  After so many of my fellows have been hunted down, or else slaughtered by various terrible things, I have nothing left to do with my life, nor the oath I have sworn.","","実のところ、私は逃亡中なんだ。多くの仲間が捕らえられ、あるいは酷い状況に巻き込まれて死に、私は自分の命とかつての誓い以外の何もかもを失った。"
"","In which will never happen to a human.","","ただの人間がお目にかかれるような方ではない。"
"","In your dream, you catch a distinctively tortoise-like image of yourself.","","夢の中で、自分がカメになったような不思議な夢を見ました。"
"","Incense","","香"
"","Incite","","活性化(モンスター)"
"","Incited","","増殖"
"","Increase the efficiency of our radio?","","無線機をもっと効率よく使いたいから、かな？"
"","Increased accuracy along with minor cut and stab damage with piercing capability.","","攻撃を貫通させる技術を身に着け、斬撃/刺突与ダメージが上昇し、命中精度が向上します。"
"","Increases broken limb mending speed and the effectiveness of healing items.","","骨折した手足の回復が早まり、治療アイテムの効果が強化されます。"
"","Increases the ammunition capacity of your firearm by 50%.","","装弾数を50%増やします。"
"","Increasing Dex further costs 2 points.","","器用を上げるには2ポイントが必要です。"
"","Increasing Int further costs 2 points.","","知性を上げるには2ポイントが必要です。"
"","Increasing Per further costs 2 points.","","感覚を上げるには2ポイントが必要です。"
"","Increasing Str further costs 2 points.","","筋力を上げるには2ポイントが必要です。"
"","Increasing nanosuit's heating mode.","","ナノスーツをさらに加熱しました。"
"","Increasingly massive damage to any hostile summoned monsters in the area of effect.","","範囲内にいる敵対的な召喚されたモンスターに対して非常に甚大なダメージを与えます。"
"","Incredibly finely powdered metal, it is useless for anything except use in specialized nanotech turrets.","","非常に細かく粉砕された金属です。ナノタレットでの使用以外には何の役にも立ちません。"
"","Indeed it is I! The one and only FOODPERSON!","","確かに私だ！唯一無二のフードパーソン！"
"","Indeed it is.  This monster, which they named The Archon, might further endanger us all if it can gain a foothold in this world, and we have enough threats to humanity as it is.","","確かにそうだな。アルコーンと呼ばれるその化け物はそれ自体が十分な脅威だが、もしこの世界で足掛かりを得てしまえば、人類全体を危険に晒すことになる。"
"","Indeed there were.  Seven sacrifices, seven gifts from He From Beyond The Veil… left in the care of seven high priests.  They were to use these to serve His will, to prevent the wounds in The Veil from worsening.  We failed in that.","","確かに存在した。7つの恩寵、帳の彼方の神から7人の大司祭にもたらされた...7つの賜物。大司祭たちは、帳の傷が広がるのを防ぎ神の意志を果たすために、それらの遺物を使うはずだった。だがその試みは失敗した。"
"","Indeed, I wish the magus would permit us to work together instead.  My master would greatly value what you've learned.  But you'd be considered a threat.","","確かに、私たちが協力することを魔術師が許してくれるのが一番だ。我が主は君の知識を高く評価することだろう。だが、脅威だと見なされることにもなる。"
"","Indeed.","","そうだと良いが。"
"","Indeed.  Before the founding, we were a local religious institute under solemn vow.  I suspect the Church would frown upon our present conduct, our practices now so closely entwined with our heathen brethren.","","その通り。この宗教を創設する前は、厳格な誓いを守る宗教的な研究機関に所属していた。現在は異教徒の同胞と密接に協力している。きっと教会は渋い顔をしているだろうな。"
"","Indeed.  Despite it all, there is still hope.  Hope not just for the survival of humanity or our faith, but that our deeds will please Him, and ensure it hasn't all been in vain.  Thank you.","","確かにそうだ。まだ希望は潰えていない。人類の生存や信仰ではなく、私たちの行動が神の喜びとなる事を願い、全てが無駄にならないように希望を持ち続けよう。"
"","Indeed.  Hopefully you have seen for yourself what this relic can do, even in the poor state it's in.  With it, another can at least continue to fulfill our oath.  To do all we can to ensure this world is not cast into the abyss, and others with it.  If you believe yourself ready…","","いかにも。君はきっと、この聖遺物が弱まった状態でもどれほどの力を持つのかその目で見たはずだ。聖遺物さえあれば、誰かが我々の誓約を果たしてくれる。この世界が奈落の底に落ちないよう全力を尽くすことだ。心の準備はできただろうか..."
"","Indeed.  It's recent enough that, with the right means, one can sense such disturbances while they are fresh.  Be prepared for whatever monsters may have followed from these wounds in The Veil.","","その通り。正に空間の乱れを感じることができる程の、発生して間もないものだ。帳の傷から怪物たちが漏れ出てくるだろうから、覚悟しておいた方がいい。"
"","Indeed.  Your brethren sabotaged the relic retrieved for us, and it led to summoning something… else, instead of our intended communion with He From Beyond The Veil.","","そうだ。我々が回収した遺物に君の同胞が工作を施したせいで、当初計画していた帳の彼方の神との接触は果たせず、何か...それ以外のものが召喚された。"
"","Indeed. Arcane, the magic behind this world. With proper knowledge, you could discover more about it, but be wary of its cost.
I will send you out of this place and look for these anomaly, just ask me if you are curious about a thing.","","然り。秘術は、この世界の裏側に潜む魔術だ。適切な知識があれば様々な知恵を得られるが、リスクにも気をつけねばならない。
そういった奇妙なアイテムを探し回り、これはと思うものがあれば私に見せてくれ。"
"","Indescribable terror knaws at your consciousness.","","名状しがたい恐怖が精神を蝕みました。"
"","Indigo Seal: Free Action","Indigo Seal: Free Action","藍色の印章(麻痺耐性)"
"","Induced","","侵食"
"","Inertial Sweep","","ぶん回し"
"","Infantry Fighting Vehicle","","歩兵戦闘車"
"","Inferiority","","劣等感"
"","Infernal Flame Corruption","","地形破壊(副次効果)"
"","Infernal Flame Field","","火炎発生(副次効果)"
"","Infested by vector dust, this tree luminates the surroundings with its leaves, bark stripes and falling starlights.","","ベクターの塵が付着した木は葉や樹皮の皺が光を放ち、星空のように周囲を照らしています。"
"","Inflicts a bit of biological damage and poison.","","若干の生物学的ダメージと毒状態を引き起こす攻撃です。"
"","Inhuman power has granted you abilities to further hone your lethality, in the form of life-draining magic and the ability to spark a surge of adrenaline at will.  (( Remember to bind the ""spellcasting"" key! ))","","人知を超えた力によって、致死性を更に高める能力が備わりました。生命力を吸収する呪文、アドレナリンラッシュを引き起こす呪文を覚えました(「呪文詠唱」のキー割当を忘れずに！)。"
"","Inhuman power has granted you the abilities pertaining to your inhuman nature, including a strength-enhancing spell, along with the ability to guard against parasites or other hazards.  (( Remember to bind the ""spellcasting"" key! ))","","人知を超えた力によって、超人的な能力が備わりました。寄生虫などから身体を保護する呪文、筋力を上昇させる呪文を覚えました(「呪文詠唱」のキー割当を忘れずに！)。"
"","Inhuman power has granted you the ability to manipulate your elemental nature, including guarding further against heat as well as suppressing your inner fire.  (( Remember to bind the ""spellcasting"" key! ))","","人知を超えた力によって、元素の性質を操作する能力が備わりました。内なる炎を抑える呪文、熱への耐性を高める呪文を覚えました(「呪文詠唱」のキー割当を忘れずに！)。"
"","Inhuman power has granted you unnatural abilities, allowing you to summon strange creatures woven from the Beyond.  (( Remember to bind the ""spellcasting"" key! ))","","人知を超えた力によって、超常的な能力が備わりました。深淵に棲む奇妙な生物を召喚する呪文を覚えました(「呪文詠唱」のキー割当を忘れずに！)。"
"","Inhuman power has granted you unnatural abilities, the power to conjure unholy flames and the power to summon ashen undead.  (( Remember to bind the ""spellcasting"" key! ))","","人知を超えた力によって、超常的な能力が備わりました。聖なる炎を発生させる呪文、アンデッドを召喚する呪文を覚えました(「呪文詠唱」のキー割当を忘れずに！)。"
"","Innate Strike","","イネイト・ストライク"
"","Inner Fire","","内なる炎"
"","Inner Heat","","内なる熱"
"","Inscription is carved with a sword that was forged by high technology. It is sharper than your general katana.","","高度な技によって造られた銘入りの刀です。一般的な刀よりも切れ味が鋭くなっています。"
"","Insect Parasite","","寄生虫"
"","Insectile Anatomy","","昆虫の体型"
"","Insecurity","","不安"
"","Inside this thing is a carefully balanced set of electric field generators that can precisely separate ionized particles based on their charge-to-mass ratio, firing them into a detector that measures the exact mass of the particle hitting it.  On the outside, it looks like a very boring white box.","","内部に電界発生装置を備えており、イオン化粒子を電荷対質量比に基づいて正確に分離して検出することで、衝突する粒子の正確な質量を測定します。"
"","Inside your body is a fleet of tiny dormant robots.  While activated they will flit about your body, repairing damage at 1 HP per minute and stopping bleeding at the cost of extra power and stored calories.","","体内に極小サイズのロボットを注入します。作動させている間は体内を動き回りながら毎分HPを1回復し、追加電力とカロリーを消費して止血を行います。"
"","Insight","","洞察強化"
"","Insight [10]","","洞察強化[10]"
"","Insight [11]","","洞察強化[11]"
"","Insight [12]","","洞察強化[12]"
"","Insight [13]","","洞察強化[13]"
"","Insight [14]","","洞察強化[14]"
"","Insight [15+]","","洞察強化[15+]"
"","Insight [2]","","洞察強化[2]"
"","Insight [3]","","洞察強化[3]"
"","Insight [4]","","洞察強化[4]"
"","Insight [5]","","洞察強化[5]"
"","Insight [6]","","洞察強化[6]"
"","Insight [7]","","洞察強化[7]"
"","Insight [8]","","洞察強化[8]"
"","Insight [9]","","洞察強化[9]"
"","Inspired by the improved .280, Alexander Sarafanov himself developed the 6.54x42mm rifle cartridge for his new SVS-24 Assault Rifle.  This one has been hand-reloaded.","",".280ウィンチェスター弾に触発されたアレクサンダー・サラファーノフは、自身が開発した新型SVS-24アサルトライフル用の弾丸として6.54x42mmライフル弾を製作しました。この弾丸は手詰めで作られています。"
"","Insta-kill, crit only","","即死攻撃、会心攻撃時のみ発動"
"","Installation of a bionic is only possible with trained professional or to specialized medical apparatus.  Using machinery to manipulate bionics requires high levels of Intelligence, first aid, mechanics, and electronics.  Beware, though, a failure may cripple you!  Many bionic modules are difficult to find, but may be purchased from certain wandering vagabonds for a very high price, or aquired by skillful dissection of corpses of deceased bionic users.  Bionic modules obtained this way may require extra preparations to become usable.","","CBMは訓練を受けた専門家による手術か、特殊な医療器具の使用によって移植できます。CBMを移植する医療器具の使用には高い知性と応急処置・機械整備・電子工学スキルが必要です。もし失敗すれば身体にダメージを受ける危険性もあります！CBMを見つけるのは困難ですが、非常に高値で販売しているやくざ者もいるようです。生前にCBMを移植していた死体を上手く解体して入手する方法もあります。死体から入手したCBMは、再移植するために余計な手間が必要なことがあります。"
"","Instant death damage is dealt.","","即死ダメージを与えます"
"","Insuficient power...","","[電力低下...]"
"","Insulated 2.5L Canteen","","断熱水筒(2.5L)"
"","Insulated Canteen","","断熱水筒(1.5L)"
"","Int %s%d! ","","知性 %s%d! "
"","Intended to be part of a building, this air raid siren is ungodly loud.","","建物に取り付けるタイプの、非常に大きな音を鳴らすサイレンです。"
"","Intense Numbness","","強烈な痺れ"
"","Interested in my wares?!","","商品を見ていくかい？"
"","Interesting to see they hired you to help out.  Well then, hope they informed you of the details.  Payment's in advance, twenty of their scale coins.  Nowhere near as valuable these days, but it's not completely useless, and I trust what they bring to actually be twenty-four carat.","","あそこの仕事を手伝っているとは、面白い縁もあるもんだな。さて、詳しい話は聞いているだろう。支払いは鱗で20枚、前払いで頼むよ。こんな状況じゃ金の価値もあったもんじゃないが、まったくの不用品という訳でもないんだ。"
"","Internal Microreactor CBM","Internal Microreactor CBMs","CBM: 体内マイクロ反応炉"
"","Internally powered by a maximum of ten plutonium fuel cells, this full-body suit of sleek black military armor represents the pinnacle of Rivtech's non-rigid powered armor technology.  It is turned on, and continually draining power.  Use it to turn it off.","","Rivtech社が全技術を結集して作り上げたパワーアーマーです。黒光りする軟質装甲が全身を包み、危害から守ります。内蔵電源式で最大で10個の原子力電池を充填できます。電源が入っており、電池を消費しています。使用すると電源を切ります。"
"","Internally powered by a maximum of ten plutonium fuel cells, this full-body suit of sleek black military armor represents the pinnacle of Rivtech's non-rigid powered armor technology.  Use it to turn it on.","","Rivtech社が全技術を結集して作り上げたパワーアーマーです。黒光りする軟質装甲が全身を包み、危害から守ります。内蔵電源式で最大で10個の原子力電池を充填できます。使用すると電源を入れます。"
"","Intestinal Parasite","","寄生虫(腸)"
"","Intoxicant: Other","","酩酊: その他"
"","Intoxicated","","興奮状態"
"","Intracranial Parasites","","寄生虫(脳)"
"","Intramuscular Parasites","","寄生虫(筋肉)"
"","Introduce Nanofabricator template","","ナノ製造テンプレートを挿入する"
"","Introduced in its current form in 1903, the 8mm Mauser is one of the most famous and prolific cartridges of all time. Its users stretched from China to Chile, and is still used today.","","1903年の導入当時のままの形状で使われている8mmモーゼルは、最も有名かつ出荷量の多い弾薬です。今日も中国からチリに至るまでさまざまな場所で利用されています。"
"","Intruso, no tu amigo.","","アミーゴ、ではなく侵略者です。"
"","Invalid command: Use direction keys or press 'q'.","","無効なコマンド:方向キーを使うか[q]を押して下さい。"
"","Invalid direction.","","無効な方向です。"
"","Inverse Microcosm","","インバース・マイクロコズム"
"","Invynel's bow","","インヴィネルの弓"
"","Ionic Overdose","","鉄分過剰"
"","Iridescent feathers have grown to cover your entire body, providing a marginal protection against attacks and minor protection from cold (all: +2 bash, +1 cut, +1 acid).  They also provide a natural waterproofing.","","きらびやかな虹色の羽根が全身を覆っています。多少の攻撃と寒さを防ぎます。天然の防水機能があります。(全身耐性:打撃+2、斬撃+1、耐酸+1)"
"","Iron ball and chain","","鉄球鎖"
"","Irradiated","","被曝"
"","Irradiator","","照射装置"
"","Irradiator Instruction Manual","","本(学習/照射装置取扱説明書)"
"","Is it dead?","","やったか？"
"","Is my order in?","","注文していた本は見つかった？"
"","Is that all you do out here?","","それ以外には何もしていないのか？"
"","Is that so?  I'm listening, then.","","なるほど？話を続けてくれ。"
"","Is that...you did it!  You have no idea what you have done for us!  You are truly a legend among men in this dark times.  You are always welcomed here!","","なんと...やったな！君の成果に対してなんとお礼を言ったらいいのか！君は正にこの暗黒時代の生ける伝説だ。いつでも寄ってくれ、歓迎するよ！"
"","Is there a some sort of place like this?","","こんな場所がいくつかあるのか？"
"","Is there any way I can make up for this?","","何か助かる方法はないのか？"
"","Is there any way I can regain His favor?","","神の恩寵を取り戻す方法はあるのか？"
"","Is there anything I can do to fix this?","","挽回するためにできることはある？"
"","Is there anything we can do?","","私に何かできることはないか？"
"","Is this all that's left of us?","","生き残った人間はこれだけか？"
"","Is... it dead?","","やった...のか？"
"","Island Temple","","神殿島"
"","Island prison","","孤島の刑務所"
"","Isolated vampires.","","独立した吸血鬼です。"
"","It appears that its megabear mating season.  It's probably best not to disturb them.  Or get anywhere close them.","","繁殖期に入ったと思われる巨大なクマです。そっとしておくか、これ以上は近寄らない方が良いでしょう。"
"","It appears to be a launcher that uses a charge of plasma, and a high charge delivered by its UPS connection, to create a powerful pulse of energy.  You hope you never run into anything big enough to need this kind of firepower.","","プラズマとUPSの電力を消費するランチャーのようです。これ程の威力の兵器が必要になるような、巨大な化け物に遭遇しないことを祈りましょう。"
"","It burns! Put out that fire!","","燃えている！火を消せ！"
"","It doesn't feel like it's working.  What am I doing wrong?","","機能しているようには見えない。何か問題があるのか？"
"","It excrete blood from its body continuously as it slithers very slow. This enormous leech has hundreds of teeth and slabs of elastic skin makes it hideous physically.","","体液を垂れ流しながら非常にゆっくりと這いずる巨大なヒルです。弾力性の高い表皮の内側には、何百もの歯が隠れています。"
